Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
17972,IN,dhd,0,Dhundari,Dhundari,S,1180
17972,IN,gbm,0,Garhwali,Garhwali,S,1030
17972,IN,guj,0,Gujarati,Gujarati,S,1520
17972,IN,khn,0,Khandesi,Khandesi,S,600
17972,IN,mai,0,Maithili,Maithili,S,390
17972,IN,mar,0,Marathi,Marathi,S,870
17972,IN,mup,0,Malvi,Malvi,S,840
17972,IN,noe,0,Nimadi,Nimadi,S,610
17972,IN,ory,0,Odia,Odia,S,264
17972,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1010
17972,IN,rwr,0,Marwari,Marwari,S,430
17972,IN,swv,0,Shekhawati,Shekhawati,S,220
17972,IN,tel,0,Telugu,Telugu,S,40
17972,IN,urd,0,Urdu,Urdu,P,289505
17972,IN,wry,0,Merwari,Merwari,S,1240
17973,IN,ahr,0,Ahirani,Ahirani,S,6240
17973,IN,ben,0,Bengali,Bengali,S,1945
17973,IN,bho,0,Bhojpuri,Bhojpuri,S,12435
17973,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,110
17973,IN,guj,0,Gujarati,Gujarati,S,35
17973,IN,hin,0,Hindi,Hindi,S,40114
17973,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,1110
17973,IN,kan,0,Kannada,Kannada,S,38765
17973,IN,khn,0,Khandesi,Khandesi,S,8180
17973,IN,knn,0,Konkani,Konkani,S,995
17973,IN,mag,0,Magahi,Magahi,S,3230
17973,IN,mai,0,Maithili,Maithili,S,430
17973,IN,mar,0,Marathi,Marathi,P,157805
17973,IN,ory,0,Odia,Odia,S,39024
17973,IN,rwr,0,Marwari,Marwari,S,130
17973,IN,tam,0,Tamil,Tamil,S,188
17973,IN,tel,0,Telugu,Telugu,S,39430
17976,IN,hin,0,Hindi,Hindi,S,15
17976,IN,ory,0,Odia,Odia,P,2900
17976,IN,tel,0,Telugu,Telugu,S,1027
17977,IN,bdv,0,"Bodo Parja","Bodo Parja",S,210
17977,IN,bgw,0,Bhatri,Bhatri,S,340
17977,IN,kxu,0,Kui,Kui,S,360
17977,IN,kxv,0,Kuvi,Kuvi,S,80
17977,IN,ory,0,Odia,Odia,P,36030
17977,IN,peg,0,Pengo,Pengo,S,150
17978,IN,kfr,0,Kacchi,Kacchi,P,420
17979,IN,hin,0,Hindi,Hindi,S,120
17979,IN,mtr,0,Mewari,Mewari,S,610
17979,IN,rwr,0,Marwari,Marwari,P,1440
17980,IN,bho,0,Bhojpuri,Bhojpuri,S,3030
17980,IN,mai,0,Maithili,Maithili,S,420
17980,IN,urd,0,Urdu,Urdu,P,6860
17982,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,3320
17982,IN,bgd,0,"Bareli, Rathwi","Bareli, Rathwi",S,100
17982,IN,bgq,0,Bagri,Bagri,S,50400
17982,IN,bht,0,Bhattiyali,Bhattiyali,S,51320
17982,IN,cdh,0,Chambeali,Chambeali,S,25020
17982,IN,cdj,0,Churahi,Churahi,S,48390
17982,IN,dgo,0,Dogri,Dogri,S,550
17982,IN,dhd,0,Dhundari,Dhundari,S,1270
17982,IN,gbk,0,Gaddi,Gaddi,S,7020
17982,IN,hin,0,Hindi,Hindi,P,193811
17982,IN,kfr,0,Kacchi,Kacchi,S,230
17982,IN,kfs,0,Bilaspuri,Bilaspuri,S,5400
17982,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,2990
17982,IN,lbj,0,Ladakhi,Ladakhi,S,550
17982,IN,mjl,0,Mandeali,Mandeali,S,32140
17982,IN,mtr,0,Mewari,Mewari,S,340
17982,IN,mup,0,Malvi,Malvi,S,10100
17982,IN,noe,0,Nimadi,Nimadi,S,2400
17982,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,56412
17982,IN,rwr,0,Marwari,Marwari,S,95640
17982,IN,snd,0,Sindhi,Sindhi,S,6931
17982,IN,spt,0,"Spiti Bhoti","Spiti Bhoti",S,30
17982,IN,swv,0,Shekhawati,Shekhawati,S,2340
17982,IN,wbr,0,Wagdi,Wagdi,S,220
17982,IN,wry,0,Merwari,Merwari,S,960
17982,IN,xnr,0,Kangri,Kangri,S,93320
17983,IN,guj,0,Gujarati,Gujarati,P,580
17985,IN,tel,0,Telugu,Telugu,P,230
17988,IN,ory,0,Odia,Odia,P,23652
17988,IN,tel,0,Telugu,Telugu,S,600
17989,IN,ben,0,Bengali,Bengali,S,770
17989,IN,mar,0,Marathi,Marathi,P,1100
17990,IN,ben,0,Bengali,Bengali,P,3820
17991,IN,ory,0,Odia,Odia,P,700
17992,IN,guj,0,Gujarati,Gujarati,P,880
17992,IN,ory,0,Odia,Odia,S,20
17992,IN,urd,0,Urdu,Urdu,S,80
17993,IN,guj,0,Gujarati,Gujarati,P,13060
17993,IN,hin,0,Hindi,Hindi,S,670
17993,IN,mar,0,Marathi,Marathi,S,735
17994,IN,asm,0,Assamese,Assamese,S,199
17994,IN,ben,0,Bengali,Bengali,S,4720
17994,IN,hin,0,Hindi,Hindi,S,1280
17994,IN,kxu,0,Kui,Kui,S,40
17994,IN,ory,0,Odia,Odia,P,168219
17994,IN,sat,16315,Santhali,"Santhali: Karmali",S,20
17996,IN,pck,0,"Chin, Paite","Chin, Paite",P,624
17996,IN,tcz,0,"Chin, Thado","Chin, Thado",S,182
17997,IN,anp,0,Angika,Angika,S,5850
17997,IN,ben,0,Bengali,Bengali,S,17038
17997,IN,bhb,0,Bhili,Bhili,S,79
17997,IN,bho,0,Bhojpuri,Bhojpuri,S,127
17997,IN,bns,0,Bundeli,Bundeli,S,30895
17997,IN,dhd,0,Dhundari,Dhundari,S,550
17997,IN,gbm,0,Garhwali,Garhwali,S,70
17997,IN,guj,0,Gujarati,Gujarati,S,15400
17997,IN,hin,0,Hindi,Hindi,P,720350
17997,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,75
17997,IN,hoj,18802,Haroti,"Haroti: Harauti",S,42284
17997,IN,mag,0,Magahi,Magahi,S,2020
17997,IN,mai,0,Maithili,Maithili,S,2540
17997,IN,mtr,0,Mewari,Mewari,S,93
17997,IN,mup,0,Malvi,Malvi,S,160
17997,IN,ory,0,Odia,Odia,S,127
17997,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,46
17997,IN,rwr,0,Marwari,Marwari,S,256
17997,IN,tel,0,Telugu,Telugu,S,20
17997,IN,urd,0,Urdu,Urdu,S,89
17997,IN,wry,0,Merwari,Merwari,S,73
17998,IN,awa,0,Awadhi,Awadhi,S,160
17998,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,1950
17998,IN,bgc,0,Haryanvi,Haryanvi,S,20590
17998,IN,bgq,0,Bagri,Bagri,S,1350
17998,IN,bho,0,Bhojpuri,Bhojpuri,S,410
17998,IN,gbm,0,Garhwali,Garhwali,S,9360
17998,IN,guj,0,Gujarati,Gujarati,S,519
17998,IN,hin,0,Hindi,Hindi,P,532970
17998,IN,kfs,0,Bilaspuri,Bilaspuri,S,1000
17998,IN,kfy,0,Kumaoni,Kumaoni,S,400
17998,IN,mjl,0,Mandeali,Mandeali,S,3410
17998,IN,ory,0,Odia,Odia,S,425
17998,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,131108
17998,IN,srx,0,Sirmauri,Sirmauri,S,240
17998,IN,xnr,0,Kangri,Kangri,S,2070
17999,IN,bho,0,Bhojpuri,Bhojpuri,S,199180
17999,IN,hin,0,Hindi,Hindi,P,275198
18000,IN,tel,0,Telugu,Telugu,P,2380
18001,IN,guj,0,Gujarati,Gujarati,P,18480
18001,IN,hin,0,Hindi,Hindi,S,550
18001,IN,kfr,0,Kacchi,Kacchi,S,1200
18002,IN,ahr,0,Ahirani,Ahirani,S,4090
18002,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,8240
18002,IN,guj,0,Gujarati,Gujarati,S,40
18002,IN,hin,0,Hindi,Hindi,S,3840
18002,IN,kan,0,Kannada,Kannada,P,397513
18002,IN,khn,0,Khandesi,Khandesi,S,7800
18002,IN,knn,0,Konkani,Konkani,S,17370
18002,IN,kru,0,Kurux,Kurux,S,80
18002,IN,kxu,0,Kui,Kui,S,240
18002,IN,mal,0,Malayalam,Malayalam,S,58080
18002,IN,mar,0,Marathi,Marathi,S,238128
18002,IN,ory,0,Odia,Odia,S,13300
18002,IN,saz,0,Saurashtra,Saurashtra,S,3200
18002,IN,tam,0,Tamil,Tamil,S,46691
18002,IN,tcy,0,Tulu,Tulu,S,3290
18002,IN,tel,0,Telugu,Telugu,S,226717
18003,IN,asm,0,Assamese,Assamese,P,3904
18003,IN,ben,0,Bengali,Bengali,S,520
18005,IN,mar,0,Marathi,Marathi,P,260
18006,IN,dhd,0,Dhundari,Dhundari,S,134
18006,IN,guj,0,Gujarati,Gujarati,S,66
18006,IN,hin,0,Hindi,Hindi,S,42620
18006,IN,mar,0,Marathi,Marathi,S,300
18006,IN,mtr,0,Mewari,Mewari,P,45992
18006,IN,mup,0,Malvi,Malvi,S,1690
18006,IN,noe,0,Nimadi,Nimadi,S,1410
18006,IN,rwr,0,Marwari,Marwari,S,809
18007,IN,kan,0,Kannada,Kannada,S,99
18007,IN,mal,0,Malayalam,Malayalam,S,4986
18007,IN,tam,0,Tamil,Tamil,P,14177
18007,IN,tel,0,Telugu,Telugu,S,1603
18008,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,1354
18008,IN,kan,0,Kannada,Kannada,P,73212
18008,IN,knn,0,Konkani,Konkani,S,314
18008,IN,mal,0,Malayalam,Malayalam,S,69
18008,IN,mar,0,Marathi,Marathi,S,13647
18008,IN,tcy,0,Tulu,Tulu,S,540
18008,IN,tel,0,Telugu,Telugu,S,629
18009,IN,ory,0,Odia,Odia,P,1153
18009,IN,sck,0,Sadri,Sadri,S,380
18010,IN,ben,0,Bengali,Bengali,S,20595
18010,IN,hin,0,Hindi,Hindi,S,980
18010,IN,kru,0,Kurux,Kurux,S,70
18010,IN,kxu,0,Kui,Kui,S,230
18010,IN,mal,0,Malayalam,Malayalam,S,2573
18010,IN,ory,0,Odia,Odia,P,22977
18010,IN,tam,0,Tamil,Tamil,S,72
18010,IN,tel,0,Telugu,Telugu,S,600
18011,IN,gbm,0,Garhwali,Garhwali,P,392
18011,IN,hin,0,Hindi,Hindi,S,121
18011,IN,kfy,0,Kumaoni,Kumaoni,S,38
18012,IN,guj,0,Gujarati,Gujarati,P,1082
18012,IN,kfr,0,Kacchi,Kacchi,S,420
18013,IN,ory,0,Odia,Odia,P,1110
18014,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,455
18014,IN,guj,0,Gujarati,Gujarati,S,12880
18014,IN,hin,0,Hindi,Hindi,S,520
18014,IN,kfr,0,Kacchi,Kacchi,S,1000
18014,IN,knn,0,Konkani,Konkani,S,120
18014,IN,mar,0,Marathi,Marathi,P,18280
18014,IN,tel,0,Telugu,Telugu,S,30
18015,IN,asm,0,Assamese,Assamese,S,121
18015,IN,ben,0,Bengali,Bengali,S,179
18015,IN,brx,0,Boro,Boro,S,425
18015,IN,eng,0,English,English,S,62
18015,IN,hin,0,Hindi,Hindi,S,387
18015,IN,kix,0,"Naga, Khiamniungan","Naga, Khiamniungan",S,386
18015,IN,nbc,0,"Naga, Chang","Naga, Chang",S,209
18015,IN,nbe,0,"Naga, Konyak","Naga, Konyak",S,31
18015,IN,njb,0,"Naga, Nocte","Naga, Nocte",S,74
18015,IN,njh,0,"Naga, Lotha","Naga, Lotha",S,137
18015,IN,njm,0,"Naga, Angami","Naga, Angami",S,94
18015,IN,njn,0,"Naga, Liangmai","Naga, Liangmai",S,16
18015,IN,njo,0,"Naga, Ao","Naga, Ao",S,858
18015,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,20
18015,IN,nph,0,"Naga, Phom","Naga, Phom",S,51
18015,IN,npi,0,Nepali,Nepali,S,36
18015,IN,nre,0,"Naga, Southern Rengma","Naga, Southern Rengma",S,76
18015,IN,nsa,0,"Naga, Sangtam","Naga, Sangtam",P,69440
18015,IN,nsm,0,"Naga, Sumi","Naga, Sumi",S,1828
18015,IN,tcz,0,"Chin, Thado","Chin, Thado",S,55
18015,IN,yim,0,"Naga, Yimchungru","Naga, Yimchungru",S,1695
18016,IN,hin,0,Hindi,Hindi,P,1530
18016,IN,mjl,0,Mandeali,Mandeali,S,380
18016,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,911
18016,IN,xnr,0,Kangri,Kangri,S,535
18017,IN,bht,0,Bhattiyali,Bhattiyali,S,15
18017,IN,hin,0,Hindi,Hindi,S,566
18017,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,1411
18018,IN,ben,0,Bengali,Bengali,P,55633
18018,IN,bho,0,Bhojpuri,Bhojpuri,S,5410
18018,IN,hin,0,Hindi,Hindi,S,5541
18018,IN,mai,0,Maithili,Maithili,S,30
18018,IN,ory,0,Odia,Odia,S,11470
18019,IN,awa,0,Awadhi,Awadhi,S,720
18019,IN,bgc,0,Haryanvi,Haryanvi,S,9048
18019,IN,bgq,0,Bagri,Bagri,S,7700
18019,IN,dgo,0,Dogri,Dogri,S,170
18019,IN,dhd,0,Dhundari,Dhundari,S,4705
18019,IN,gbm,0,Garhwali,Garhwali,S,963
18019,IN,guj,0,Gujarati,Gujarati,S,6220
18019,IN,hin,0,Hindi,Hindi,P,92285
18019,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,802
18019,IN,hoj,18802,Haroti,"Haroti: Harauti",S,289
18019,IN,kas,0,Kashmiri,Kashmiri,S,255
18019,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,42
18019,IN,mar,0,Marathi,Marathi,S,300
18019,IN,mjl,0,Mandeali,Mandeali,S,59
18019,IN,mtr,0,Mewari,Mewari,S,1205
18019,IN,mup,0,Malvi,Malvi,S,835
18019,IN,ory,0,Odia,Odia,S,16313
18019,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,59231
18019,IN,rwr,0,Marwari,Marwari,S,23069
18019,IN,swv,0,Shekhawati,Shekhawati,S,4935
18019,IN,wry,0,Merwari,Merwari,S,5407
18019,IN,xnr,0,Kangri,Kangri,S,971
18020,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,80
18020,IN,hin,0,Hindi,Hindi,S,586
18020,IN,mjl,0,Mandeali,Mandeali,S,170
18020,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,772
18020,IN,xnr,0,Kangri,Kangri,S,561
18021,IN,bgq,0,Bagri,Bagri,S,58
18021,IN,dhd,0,Dhundari,Dhundari,S,80
18021,IN,guj,0,Gujarati,Gujarati,S,518
18021,IN,hin,0,Hindi,Hindi,P,6461
18021,IN,hoj,18802,Haroti,"Haroti: Harauti",S,162
18021,IN,mtr,0,Mewari,Mewari,S,55
18021,IN,rwr,0,Marwari,Marwari,S,4096
18021,IN,wry,0,Merwari,Merwari,S,1122
18022,IN,hin,0,Hindi,Hindi,P,2573
18022,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,1502
18022,IN,ory,0,Odia,Odia,S,16
18022,IN,sat,0,Santhali,Santhali,S,18
18023,IN,adi,0,Adi,Adi,S,15
18023,IN,asm,0,Assamese,Assamese,S,81162
18023,IN,ben,0,Bengali,Bengali,S,53008
18023,IN,bgw,0,Bhatri,Bhatri,S,570
18023,IN,bhb,0,Bhili,Bhili,S,22
18023,IN,bod,0,"Tibetan, Central","Tibetan, Central",S,19
18023,IN,cdz,0,Koda,Koda,S,200
18023,IN,eng,0,English,English,S,39
18023,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,36
18023,IN,guj,0,Gujarati,Gujarati,S,103
18023,IN,hin,0,Hindi,Hindi,S,34278
18023,IN,hlb,0,Halbi,Halbi,S,184
18023,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,70800
18023,IN,hoc,0,Ho,Ho,S,4304
18023,IN,kff,0,Koya,Koya,S,131
18023,IN,kfq,0,Korku,Korku,S,23
18023,IN,khr,0,Kharia,Kharia,S,972
18023,IN,kru,0,Kurux,Kurux,S,2064
18023,IN,kxv,0,Kuvi,Kuvi,S,4428
18023,IN,lax,0,Tiwa,Tiwa,S,18
18023,IN,mal,0,Malayalam,Malayalam,S,30
18023,IN,mar,0,Marathi,Marathi,S,400
18023,IN,mkb,0,"Mal Paharia","Mal Paharia",S,102336
18023,IN,njz,0,Nyishi,Nyishi,S,22
18023,IN,npi,0,Nepali,Nepali,S,114
18023,IN,nst,6169,"Naga, Tangshang","Naga, Tangshang: Tangsa",S,17
18023,IN,ory,0,Odia,Odia,P,390043
18023,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,175
18023,IN,pci,0,Duruwa,Duruwa,S,240
18023,IN,peg,0,Pengo,Pengo,S,2748
18023,IN,sat,0,Santhali,Santhali,S,2276
18023,IN,sck,0,Sadri,Sadri,S,361
18023,IN,srb,0,Sora,Sora,S,150923
18023,IN,tam,0,Tamil,Tamil,S,138
18023,IN,tel,0,Telugu,Telugu,S,73740
18023,IN,unr,0,Mundari,Mundari,S,1061
18023,IN,unx,0,Munda,Munda,S,3897
18024,IN,dgo,0,Dogri,Dogri,P,140
18025,IN,kan,0,Kannada,Kannada,S,49
18025,IN,ory,0,Odia,Odia,S,33
18025,IN,tel,0,Telugu,Telugu,P,107
18026,IN,ory,0,Odia,Odia,P,1058
18026,IN,tel,0,Telugu,Telugu,S,89
18027,IN,ory,0,Odia,Odia,S,45
18027,IN,tel,0,Telugu,Telugu,P,70
18029,IN,ben,0,Bengali,Bengali,P,10635
18029,IN,bho,0,Bhojpuri,Bhojpuri,S,365
18029,IN,urd,0,Urdu,Urdu,S,1920
18030,IN,kan,0,Kannada,Kannada,P,3770
18030,IN,tel,0,Telugu,Telugu,S,190
18031,IN,bht,0,Bhattiyali,Bhattiyali,S,120
18031,IN,cdh,0,Chambeali,Chambeali,S,340
18031,IN,guj,0,Gujarati,Gujarati,S,60
18031,IN,hin,0,Hindi,Hindi,S,6930
18031,IN,kfs,0,Bilaspuri,Bilaspuri,S,440
18031,IN,mar,0,Marathi,Marathi,S,3630
18031,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,13655
18031,IN,xnr,0,Kangri,Kangri,S,6486
18032,IN,tel,0,Telugu,Telugu,P,340
18033,IN,bgq,0,Bagri,Bagri,S,78
18033,IN,dhd,0,Dhundari,Dhundari,S,710
18033,IN,guj,0,Gujarati,Gujarati,S,925
18033,IN,hin,0,Hindi,Hindi,S,66516
18033,IN,mtr,0,Mewari,Mewari,S,3955
18033,IN,mup,0,Malvi,Malvi,S,177
18033,IN,rwr,0,Marwari,Marwari,P,69514
18033,IN,wbr,0,Wagdi,Wagdi,S,832
18033,IN,wry,0,Merwari,Merwari,S,2363
18035,IN,ben,0,Bengali,Bengali,S,35
18035,IN,drd,0,Darmiya,Darmiya,S,370
18035,IN,new,18847,Newar,"Newar: Newar",S,15
18035,IN,npi,0,Nepali,Nepali,P,26993
18036,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,170
18036,IN,cdh,0,Chambeali,Chambeali,S,20
18036,IN,dgo,0,Dogri,Dogri,S,60
18036,IN,kas,0,Kashmiri,Kashmiri,P,1380
18036,IN,urd,0,Urdu,Urdu,S,330
18037,IN,dgo,0,Dogri,Dogri,P,11886
18037,IN,hin,0,Hindi,Hindi,S,3524
18037,IN,kas,0,Kashmiri,Kashmiri,S,614
18037,IN,urd,0,Urdu,Urdu,S,281
18039,IN,guj,0,Gujarati,Gujarati,P,67135
18039,IN,hin,0,Hindi,Hindi,S,1020
18039,IN,kfr,0,Kacchi,Kacchi,S,450
18040,IN,hin,0,Hindi,Hindi,S,19188
18040,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,689
18040,IN,kan,0,Kannada,Kannada,S,100120
18040,IN,kru,0,Kurux,Kurux,S,30
18040,IN,kxu,0,Kui,Kui,S,190
18040,IN,mar,0,Marathi,Marathi,S,620
18040,IN,ory,0,Odia,Odia,S,10280
18040,IN,tam,0,Tamil,Tamil,S,3750
18040,IN,tel,0,Telugu,Telugu,P,306717
18041,IN,urd,0,Urdu,Urdu,P,470
18042,IN,hin,0,Hindi,Hindi,S,16089
18042,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,31217
18042,IN,kru,0,Kurux,Kurux,S,150
18042,IN,kxu,0,Kui,Kui,S,250
18042,IN,ory,0,Odia,Odia,P,33680
18042,IN,tel,0,Telugu,Telugu,S,621
18043,IN,bns,0,Bundeli,Bundeli,S,7431
18043,IN,guj,0,Gujarati,Gujarati,S,33
18043,IN,hin,0,Hindi,Hindi,P,159546
18043,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,73
18043,IN,ory,0,Odia,Odia,S,180
18044,IN,ben,0,Bengali,Bengali,S,2890
18044,IN,bho,0,Bhojpuri,Bhojpuri,S,84
18044,IN,bod,0,"Tibetan, Central","Tibetan, Central",S,27
18044,IN,gau,0,"Gadaba, Mudhili","Gadaba, Mudhili",S,184
18044,IN,hin,0,Hindi,Hindi,S,20095
18044,IN,hoc,0,Ho,Ho,S,211
18044,IN,kru,0,Kurux,Kurux,S,88
18044,IN,mag,0,Magahi,Magahi,S,15
18044,IN,mai,0,Maithili,Maithili,S,83
18044,IN,mar,0,Marathi,Marathi,S,26
18044,IN,mjt,0,"Sauria Paharia","Sauria Paharia",S,2759
18044,IN,npi,0,Nepali,Nepali,S,358
18044,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,25
18044,IN,sat,0,Santhali,Santhali,P,25284
18044,IN,unr,0,Mundari,Mundari,S,41
18044,IN,unx,0,Munda,Munda,S,55
18045,IN,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",S,17885
18045,IN,anp,0,Angika,Angika,S,760
18045,IN,asm,0,Assamese,Assamese,S,24878
18045,IN,awa,0,Awadhi,Awadhi,S,17280
18045,IN,ben,0,Bengali,Bengali,S,429987
18045,IN,bfy,0,Bagheli,Bagheli,S,1480
18045,IN,bgc,0,Haryanvi,Haryanvi,S,810
18045,IN,bgq,0,Bagri,Bagri,S,6920
18045,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,230
18045,IN,bho,0,Bhojpuri,Bhojpuri,S,84960
18045,IN,bjj,0,Kanauji,Kanauji,S,5150
18045,IN,bns,0,Bundeli,Bundeli,S,4394
18045,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,1080
18045,IN,dgo,0,Dogri,Dogri,S,1750
18045,IN,dhd,0,Dhundari,Dhundari,S,55840
18045,IN,eng,0,English,English,S,200
18045,IN,gbm,0,Garhwali,Garhwali,S,3130
18045,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,6780
18045,IN,guj,0,Gujarati,Gujarati,S,144810
18045,IN,hca,0,"Andaman Creole Hindi","Andaman Creole Hindi",S,80
18045,IN,hin,0,Hindi,Hindi,S,1400
18045,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,7961
18045,IN,hoj,18802,Haroti,"Haroti: Harauti",S,3600
18045,IN,kan,0,Kannada,Kannada,S,70230
18045,IN,kas,0,Kashmiri,Kashmiri,S,9350
18045,IN,kfr,0,Kacchi,Kacchi,S,1850
18045,IN,kfy,0,Kumaoni,Kumaoni,S,890
18045,IN,khn,0,Khandesi,Khandesi,S,180
18045,IN,knn,0,Konkani,Konkani,S,9670
18045,IN,mag,0,Magahi,Magahi,S,2120
18045,IN,mai,0,Maithili,Maithili,S,17090
18045,IN,mal,0,Malayalam,Malayalam,S,11310
18045,IN,mar,0,Marathi,Marathi,S,68590
18045,IN,mtr,0,Mewari,Mewari,S,7690
18045,IN,mup,0,Malvi,Malvi,S,5200
18045,IN,mve,0,Marwari,Marwari,S,820
18045,IN,noe,0,Nimadi,Nimadi,S,2630
18045,IN,ory,0,Odia,Odia,S,9460
18045,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,64855
18045,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,280
18045,IN,prs,0,Dari,Dari,S,2990
18045,IN,rwr,0,Marwari,Marwari,S,123650
18045,IN,saz,0,Saurashtra,Saurashtra,S,1730
18045,IN,swv,0,Shekhawati,Shekhawati,S,11500
18045,IN,tam,0,Tamil,Tamil,S,128645
18045,IN,tcy,0,Tulu,Tulu,S,140
18045,IN,tel,0,Telugu,Telugu,S,137025
18045,IN,urd,0,Urdu,Urdu,P,6292186
18045,IN,wry,0,Merwari,Merwari,S,33120
18045,IN,xnr,0,Kangri,Kangri,S,50
18046,IN,tam,0,Tamil,Tamil,P,1080
18050,IN,bgc,0,Haryanvi,Haryanvi,S,2198
18050,IN,bgq,0,Bagri,Bagri,S,617
18050,IN,hin,0,Hindi,Hindi,P,12058
18050,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,9176
18054,IN,bfr,0,Bazigar,Bazigar,S,734
18054,IN,bgc,0,Haryanvi,Haryanvi,S,980
18054,IN,bgq,0,Bagri,Bagri,S,5210
18054,IN,dhd,0,Dhundari,Dhundari,S,25
18054,IN,hin,0,Hindi,Hindi,S,21232
18054,IN,mve,0,Marwari,Marwari,S,60
18054,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,77070
18054,IN,rwr,0,Marwari,Marwari,S,1152
18054,IN,swv,0,Shekhawati,Shekhawati,S,500
18055,IN,hin,0,Hindi,Hindi,S,90
18055,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,1584
18057,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,680
18058,IN,bgc,0,Haryanvi,Haryanvi,S,310
18058,IN,bgq,0,Bagri,Bagri,S,1830
18058,IN,dgo,0,Dogri,Dogri,S,480
18058,IN,hin,0,Hindi,Hindi,S,14624
18058,IN,kas,0,Kashmiri,Kashmiri,S,60
18058,IN,kfr,0,Kacchi,Kacchi,S,110
18058,IN,kfy,0,Kumaoni,Kumaoni,S,110
18058,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,73958
18058,IN,phr,3362,Pahari-Potwari,"Pahari-Potwari: Poonch",S,300
18058,IN,rwr,0,Marwari,Marwari,S,140
18058,IN,swv,0,Shekhawati,Shekhawati,S,50
18058,IN,xnr,0,Kangri,Kangri,S,21
18059,IN,dgo,0,Dogri,Dogri,S,711
18059,IN,gju,0,Gujari,Gujari,S,490
18059,IN,hin,0,Hindi,Hindi,S,834
18059,IN,kas,0,Kashmiri,Kashmiri,P,4650
18059,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,933
18060,IN,awa,0,Awadhi,Awadhi,S,1163
18060,IN,ben,0,Bengali,Bengali,S,263
18060,IN,bfy,0,Bagheli,Bagheli,S,50
18060,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,180
18060,IN,bgc,0,Haryanvi,Haryanvi,S,5200
18060,IN,bgq,0,Bagri,Bagri,S,12335
18060,IN,bho,0,Bhojpuri,Bhojpuri,S,2482
18060,IN,bht,0,Bhattiyali,Bhattiyali,S,75
18060,IN,bjj,0,Kanauji,Kanauji,S,925
18060,IN,bns,0,Bundeli,Bundeli,S,241
18060,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,95
18060,IN,cdh,0,Chambeali,Chambeali,S,795
18060,IN,cdj,0,Churahi,Churahi,S,30
18060,IN,dgo,0,Dogri,Dogri,S,443
18060,IN,dhd,0,Dhundari,Dhundari,S,1895
18060,IN,gbm,0,Garhwali,Garhwali,S,315
18060,IN,guj,0,Gujarati,Gujarati,S,58
18060,IN,hin,0,Hindi,Hindi,S,275327
18060,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,839
